Unnamed: 0.1;Unnamed: 0;Text;Sentiment;Timestamp;User;Platform;Hashtags;Retweets;Likes;Country;Year;Month;Day;Hour
700;704;Tener un mal día con el cabello y sentirse cohibido.Los días con mal cabello pueden afectar la confianza.;Malo;27-09-2023 17:30;BadHairDayBluesHighSchool;Instagram;#BadHairDay #Confianza en la escuela secundaria;18;36;Canadá;2023;9;27;17
701;705;Sentir una sensación de desesperación después del fracaso de un proyecto importante.El trabajo duro esta vez no dio sus frutos.;Tristeza;28-09-2023 22:00;ProjectFailureDespairHighSchool;Facebook;#ProyectoLuchas #DificultadesEnLaEscuela Secundaria;21;41;Reino Unido;2023;9;28;22
702;706;Experimentar comentarios de odio por expresar opiniones personales.Prevalece la negatividad en línea.;Odiar;29-09-2023 15:45;OpinionsHateHighSchool;Twitter;#OpinionesOnline #CríticaDeSecundaria;24;48;EE.UU;2023;9;29;15
703;707;Tener una racha de mala suerte con constantes fallos tecnológicos.¡Problemas tecnológicos en abundancia!;Malo;30-09-2023 18:20;TechMalfunctionWoesHighSchool;Instagram;#TechIsues #HighSchoolTech;22;43;Canadá;2023;9;30;18
704;708;Perderse un evento muy esperado debido a circunstancias inesperadas.Un día lleno de tristeza.;Tristeza;01-10-2023 14:15;MissedEventBluesHighSchool;Facebook;#MomentosPerdidos #ArrepentimientodeLaEscuelaSecundaria;20;39;Reino Unido;2023;10;1;14
705;709;Probando una nueva técnica de estudio para los próximos exámenes.Explorar diferentes estrategias de aprendizaje.;Neutral;02-10-2023 16:45;StudyTechniqueExperimentHighSchool;Instagram;#EstrategiasdeEstudio #ExámenesdeSecundaria;23;42;EE.UU;2023;10;2;16
706;710;Organizar un evento de limpieza comunitaria para un vecindario más limpio.Promoción de la conciencia ambiental.;Neutral;03-10-2023 12:30;CommunityCleanupHighSchool;Twitter;#EsfuerzosAmbientales #ComunidaddeEscuela Secundaria;26;50;Canadá;2023;10;3;12
707;711;Compartir recomendaciones de libros favoritos con compañeros de clase.Construyendo un miniclub de lectura.;Neutral;04-10-2023 18:20;BookRecommendationsHighSchool;Facebook;#BookClub #HighSchoolReads;19;38;Reino Unido;2023;10;4;18
708;712;Experimentando con una nueva receta para una venta de pasteles en la escuela.Aventuras horneando en la cocina.;Neutral;05-10-2023 14:15;BakeSaleRecipeExperimentHighSchool;Instagram;#Aventurasderepostería #ReposteríadeSecundaria;21;43;EE.UU;2023;10;5;14
709;713;Colaborar en un proyecto escolar con sus compañeros.El trabajo en equipo hace que el sueño funcione.;Neutral;06-10-2023 17:30;SchoolProjectCollaborationHighSchool;Twitter;#Trabajo en equipo #ProyectosdeSecundaria;18;36;Canadá;2023;10;6;17
710;714;Asistir a una reunión del club escolar para explorar nuevos intereses.Incursionando en actividades extracurriculares.;Neutral;07-10-2023 20:45;ExtracurricularExplorationHighSchool;Instagram;#Clubs escolares #Intereses de la escuela secundaria;22;45;Reino Unido;2023;10;7;20
711;715;Explorar una nueva oportunidad laboral a tiempo parcial para adquirir experiencia laboral.Desarrollo profesional en curso.;Neutral;08-10-2023 15:15;PartTimeJobExplorationHighSchool;Facebook;#Desarrollo profesional #Trabajos en la escuela secundaria;24;48;EE.UU;2023;10;8;15
712;716;Asistir a una asamblea escolar para mantenerse informado sobre próximos eventos y anuncios.Mantenerse conectado con las actividades escolares.;Neutral;09-10-2023 22:00;SchoolAssemblyParticipationHighSchool;Twitter;#EventosEscolares #ConectividadEscuelaSecundaria;20;40;Canadá;2023;10;9;22
713;717;Explorando un nuevo pasatiempo de la fotografía durante el tiempo libre.Capturando momentos a través de una lente.;Neutral;10-10-2023 14:15;PhotographyHobbyHighSchool;Instagram;#ViajeFotográfico #HobbiesDeSecundaria;25;49;Reino Unido;2023;10;10;14
714;718;Participar en una feria de ciencias para mostrar un experimento único.Compartir conocimientos con compañeros.;Neutral;11-10-2023 16:45;ScienceFairParticipationHighSchool;Facebook;#FeriaCiencia #CienciaSecundaria;19;37;EE.UU;2023;10;11;16
715;719;Asistir a un taller sobre gestión del tiempo para mejorar las habilidades organizativas.Luchando por la eficiencia.;Neutral;12-10-2023 18:20;TimeManagementWorkshopHighSchool;Twitter;#ObjetivosdeEficiencia #HabilidadesEscolarSecundaria;23;44;Canadá;2023;10;12;18
716;720;Ser voluntario en un evento benéfico local para retribuir a la comunidad.Contribuyendo a causas sociales.;Neutral;13-10-2023 12:30;CharityEventVolunteerHighSchool;Instagram;#ServicioComunitario #VoluntarioDeSecundaria;20;39;Reino Unido;2023;10;13;12
717;721;Colaborar en un proyecto grupal para promover el trabajo en equipo y las responsabilidades compartidas.Esfuerzo grupal en acción.;Neutral;14-10-2023 17:30;GroupProjectCollaborationHighSchool;Facebook;#EspíritudeEquipo #ProyectosdeSecundaria;18;35;EE.UU;2023;10;14;17
718;722;Participar en un club de debate para mejorar el pensamiento crítico y las habilidades comunicativas.Compromiso intelectual en progreso.;Neutral;15-10-2023 20:45;DebateClubParticipationHighSchool;Twitter;#HabilidadesdeDebate #IntelectodeSecundaria;22;43;Canadá;2023;10;15;20
719;723;Celebrar el cumpleaños de un amigo con una fiesta sorpresa.¡Momentos alegres y risas por todos lados!;Felicidad;16-10-2023 15:45;BirthdaySurpriseHighSchool;Instagram;#FiestaSorpresa #CelebraciónDeSecundaria;27;52;Reino Unido;2023;10;16;15
720;724;Completar con éxito un proyecto de codificación desafiante.¡Emoción por superar los obstáculos de codificación!;Felicidad;17-10-2023 12:30;CodingSuccessHighSchool;Twitter;#CodingTriumph #HighSchoolTech;24;48;EE.UU;2023;10;17;12
721;725;Asistir a un show de talentos escolar para apoyar a sus compañeros.¡Aplaudiendo los diversos talentos en exhibición!;Felicidad;18-10-2023 16:45;TalentShowSupportHighSchool;Facebook;#TalentShow #HighSchoolEntertainment;19;38;Canadá;2023;10;18;16
722;726;Explorando una nueva ruta de senderismo con amigos durante el fin de semana.¡Naturaleza, risas y buen rollo!;Felicidad;19-10-2023 18:20;WeekendHikeHighSchool;Instagram;#AventurasEnLaNaturaleza #AmigosDeSecundaria;21;42;Reino Unido;2023;10;19;18
723;727;Ganar una competición deportiva amistosa contra escuelas rivales.¡Las celebraciones de la victoria en pleno apogeo!;Felicidad;20-10-2023 14:15;SportsVictoryHighSchool;Twitter;#Triunfodeportivo #AtletismodeSecundaria;26;50;EE.UU;2023;10;20;14
724;728;Recibir una carta sincera de un amigo por correspondencia en otro país.¡Conectando en todo el mundo!;Felicidad;21-10-2023 17:30;PenPalConnectionHighSchool;Facebook;#AmistadGlobal #CorrespondenciaEscuela Secundaria;23;45;Canadá;2023;10;21;17
725;729;Creando un hermoso mural con otros entusiastas del arte.¡El poder de la colaboración y la creatividad!;Felicidad;22-10-2023 20:45;MuralCreationHighSchool;Instagram;#ArtCollaboration #HighSchoolCreatividad;22;43;Reino Unido;2023;10;22;20
726;730;Participar en una exposición de arte en toda la escuela.¡Siendo testigo de la creatividad y difundiendo vibraciones positivas!;Felicidad;10-11-2015 16:45;ArtExhibitionJoyHighSchool;Instagram;#ExpresiónArtística #CreatividadSecundaria;23;44;EE.UU;2015;11;10;16
727;731;Lograr una marca personal en una competición de atletismo.¡La emoción de la victoria y la superación personal!;Felicidad;14-09-2016 12:30;TrackFieldSuccessHighSchool;Twitter;#AthleticAchievement #HighSchoolSports;26;51;Canadá;2016;9;14;12
728;732;Colaborar en un proyecto científico que recibió reconocimiento en una feria regional.¡La ciencia triunfa y sonríe!;Felicidad;18-08-2017 18:20;ScienceProjectSuccessHighSchool;Facebook;#Ganador de la Feria de Ciencias #CienciadeSecundaria;20;39;Reino Unido;2017;8;18;18
729;733;Asistir a una fiesta sorpresa de cumpleaños organizada por amigos.¡Rodeados de amor, risas y buena compañía!;Felicidad;22-06-2018 14:15;BirthdayPartyJoyHighSchool;Instagram;#CelebraciónSorpresa #AmistadDeSecundaria;25;48;EE.UU;2018;6;22;14
730;734;Recaudación de fondos exitosa para una iniciativa benéfica escolar.¡La alegría de retribuir a la comunidad!;Felicidad;05-04-2019 17:30;CharityFundraisingTriumphHighSchool;Twitter;#Aportaciones comunitarias #Filantropía en la escuela secundaria;22;42;Canadá;2019;4;5;17
731;735;¡Participando en un festival multicultural, celebrando la diversidad con música, baile y comida deliciosa!;Felicidad;29-02-2020 20:45;MulticulturalFestivalJoyHighSchool;Facebook;#CelebraciónCultural #UnidadSecundaria;21;43;Reino Unido;2020;2;29;20
732;736;¡Organizando un show de talentos virtual en tiempos difíciles, haciendo sonreír a los compañeros!;Felicidad;15-11-2020 15:15;VirtualTalentShowSuccessHighSchool;Instagram;#EntretenimientoVirtual #PositividadSecundaria;24;47;EE.UU;2020;11;15;15

=======
Unnamed: 0.1;Unnamed: 0;Text;Sentiment;Timestamp;User;Platform;Hashtags;Retweets;Likes;Country;Year;Month;Day;Hour
0;0;¡Disfrutando de un hermoso día en el parque!;Positivo;15-01-2023 12:30;User123;Twitter;#Naturaleza #Parque;15;30;EE.UU;2023;1;15;12
1;1;Esta mañana el tráfico era terrible.;Negativo;15-01-2023 8:45;CommuterX;Twitter;#Tráfico #Mañana;5;10;Canadá;2023;1;15;8
2;2;¡Acabo de terminar un entrenamiento increíble!??;Positivo;15-01-2023 15:45;FitnessFan;Instagram;#Fitness #Entrenamiento;20;40;EE.UU;2023;1;15;15
3;3;¡Emocionado por la escapada de fin de semana que viene!;Positivo;15-01-2023 18:20;AdventureX;Facebook;#Viajes #Aventura;8;15;Reino Unido;2023;1;15;18
4;4;Probando una nueva receta para cenar esta noche.;Neutral;15-01-2023 19:55;ChefCook;Instagram;#Cocinar #Comida;12;25;Australia;2023;1;15;19
5;5;Sentirme agradecido por las pequeñas cosas de la vida.;Positivo;16-01-2023 9:10;GratitudeNow;Twitter;#Gratitud #VibracionesPositivas;25;50;India;2023;1;16;9
6;6;Los días de lluvia requieren mantas cómodas y chocolate caliente.;Positivo;16-01-2023 14:45;RainyDays;Facebook;#Díaslluviosos #Acogedor;10;20;Canadá;2023;1;16;14
7;7;¡El estreno de la nueva película es imprescindible!;Positivo;16-01-2023 19:30;MovieBuff;Instagram;#NocheDeCine #DebesVer;15;30;EE.UU;2023;1;16;19
8;8;Las discusiones políticas se intensifican en la línea de tiempo.;Negativo;17-01-2023 8:00;DebateTalk;Twitter;#Política #Debate;30;60;EE.UU;2023;1;17;8
9;9;Extrañando las vibraciones del verano y los días de playa.;Neutral;17-01-2023 12:20;BeachLover;Facebook;#Verano #DíasDePlaya;18;35;Australia;2023;1;17;12
10;10;Acabo de publicar una nueva entrada en el blog.¡Échale un vistazo!;Positivo;17-01-2023 15:15;BloggerX;Instagram;#Blogging #NuevaPublicación;22;45;EE.UU;2023;1;17;15
11;11;Me siento un poco mal hoy.;Negativo;18-01-2023 10:30;WellnessCheck;Twitter;#DíaEnfermo #Salud;7;15;Canadá;2023;1;18;10
12;12;Explorando las joyas ocultas de la ciudad.;Positivo;18-01-2023 14:50;UrbanExplorer;Facebook;#ExploraLaCiudad #JoyasEscondidas;12;25;Reino Unido;2023;1;18;14
13;13;¡Año nuevo, nuevos objetivos de fitness!??;Positivo;18-01-2023 18:00;FitJourney;Instagram;#AñoNuevo #MetasDeFitness;28;55;EE.UU;2023;1;18;18
14;14;La tecnología está cambiando la forma en que vivimos.;Neutral;19-01-2023 9:45;TechEnthusiast;Twitter;#Tecnología #Innovación;15;30;India;2023;1;19;9
15;15;Reflexionando sobre el pasado y mirando hacia el futuro.;Positivo;19-01-2023 13:20;Reflections;Facebook;#Reflexión #Futuro;20;40;EE.UU;2023;1;19;13
16;16;¡Acabo de adoptar a un lindo amigo peludo!??;Positivo;19-01-2023 17:10;PetAdopter;Instagram;#Adopcióndemascotas #AmigoPeludo;15;30;Canadá;2023;1;19;17
17;17;Sesión de juegos nocturna con amigos.;Positivo;20-01-2023 0:05;GamerX;Twitter;#Juegos #Tarde en la noche;18;35;Reino Unido;2023;1;20;0
18;18;Asistir a una conferencia virtual sobre IA.;Neutral;20-01-2023 11:30;TechConference;Facebook;#AI #ConferenciaTecnológica;25;50;EE.UU;2023;1;20;11
19;19;La tristeza invernal me hizo sentir deprimido.;Negativo;20-01-2023 15:15;WinterBlues;Instagram;#DepresiónInvernal #Estado de ánimo;8;15;EE.UU;2023;1;20;15
20;20;Tomando café y disfrutando de un buen libro.;Positivo;21-01-2023 8:40;Bookworm;Twitter;#Lectura #Horadelcafe;22;45;India;2023;1;21;8
21;21;Explorando el mundo de la realidad virtual.;Positivo;21-01-2023 13:20;VRExplorer;Facebook;#VR #RealidadVirtual;15;30;EE.UU;2023;1;21;13
22;22;Día productivo marcando mi lista de tareas pendientes.;Positivo;21-01-2023 16:45;ProductivityPro;Instagram;#Productividad #TrabajoDesdeCasa;30;60;EE.UU;2023;1;21;16
23;23;Acabo de terminar una rutina de ejercicios desafiante.;Positivo;22-01-2023 9:15;FitnessWarrior;Twitter;#Fitness #RetoAceptado;20;40;Reino Unido;2023;1;22;9
24;24;¡Celebrando un hito en el trabajo!??;Positivo;22-01-2023 14:30;CareerMilestone;Facebook;#Carrera #Hito;12;25;Canadá;2023;1;22;14
25;25;Brunch del domingo con amigos.;Positivo;22-01-2023 12:00;BrunchBuddy;Instagram;#Brunch #Amigos;15;30;Reino Unido;2023;1;22;12
27;28;Aprender un nuevo idioma para el crecimiento personal.;Positivo;23-01-2023 16:20;LanguageLearner;Facebook;#AprendizajedeIdiomas #CrecimientoPersonal;25;50;India;2023;1;23;16
28;29;Tarde tranquila con un buen libro.;Positivo;23-01-2023 19:45;BookLover;Instagram;#Leyendo #TiempoTranquilo;15;30;Australia;2023;1;23;19
29;30;Reflexionando sobre la importancia de la salud mental.;Positivo;24-01-2023 11:30;MentalHealthMatters;Twitter;#SaludMental #Autocuidado;22;45;EE.UU;2023;1;24;11
30;31;¡Nueva pintura en progreso!??;Positivo;24-01-2023 15:00;ArtistInAction;Facebook;#Arte #PinturaEnProgreso;12;25;Canadá;2023;1;24;15
31;32;Viaje por carretera de fin de semana para explorar vistas panorámicas.;Positivo;24-01-2023 17:30;RoadTripper;Instagram;#RoadTrip #VistasEscénicas;18;35;Reino Unido;2023;1;24;17
32;33;Disfrutando de una taza de té y contemplando el atardecer.;Positivo;25-01-2023 18:00;SunsetWatcher;Twitter;#HoradelTé #Atardecer;15;30;India;2023;1;25;18
33;34;Codificando un nuevo proyecto con entusiasmo.;Positivo;25-01-2023 13:15;CodeEnthusiast;Facebook;#Codificación #Entusiasmo;30;60;EE.UU;2023;1;25;13
34;35;Sentirme inspirado tras asistir a un taller.;Positivo;26-01-2023 9:45;WorkshopAttendee;Instagram;#Inspiración #Taller;25;50;EE.UU;2023;1;26;9
35;36;Jornada de deportes de invierno en el parque local.;Positivo;26-01-2023 14:20;WinterSports;Twitter;#Deportes de invierno #Diversión;15;30;Canadá;2023;1;26;14
36;37;Tiempo de calidad con la familia este fin de semana.;Positivo;26-01-2023 17:40;FamilyTime;Facebook;#TiempoEnFamilia #Fin De Semana;22;45;Reino Unido;2023;1;26;17
37;38;Asistiendo a un concierto de música en vivo esta noche.;Positivo;27-01-2023 20:00;MusicLover;Instagram;#Música #NocheDeConcierto;18;35;EE.UU;2023;1;27;20
38;39;Practicando la atención plena con la meditación.;Positivo;27-01-2023 12:30;MindfulMoments;Twitter;#Atención plena #Meditación;15;30;India;2023;1;27;12
39;40;Probando una nueva receta de postre.;Positivo;27-01-2023 16:10;DessertExplorer;Facebook;#Postre #Cocina;12;25;Canadá;2023;1;27;16
40;41;Estoy emocionado por el próximo torneo de videojuegos.;Positivo;28-01-2023 9:00;GamingEnthusiast;Instagram;#Juegos #Torneo;30;60;EE.UU;2023;1;28;9
41;42;Planificando una renovación del jardín para la primavera.;Positivo;28-01-2023 14:45;GardenPlanner;Twitter;#Jardinería #Primavera;25;50;EE.UU;2023;1;28;14
42;43;¡Celebrando el cumpleaños de un amigo esta noche!??;Positivo;28-01-2023 19:30;BirthdayBash;Facebook;#Cumpleaños #Celebración;15;30;Reino Unido;2023;1;28;19
43;44;Sentirse realizado después de un día productivo.;Positivo;29-01-2023 17:00;ProductivityWin;Instagram;#Logrado #Éxito;22;45;India;2023;1;29;17
44;45;Una velada acogedora con una buena película.;Positivo;29-01-2023 20:20;MovieNight;Twitter;#NocheAcogedora #TiempoDePelícula;18;35;Canadá;2023;1;29;20
45;46;Explorando galerías de arte locales este fin de semana.;Positivo;30-01-2023 11:30;ArtExplorer;Facebook;#Arte #GaleríaExplorar;15;30;EE.UU;2023;1;30;11
46;47;¡Nuevo libro publicado por mi autor favorito!;Positivo;30-01-2023 15:45;BookwormX;Instagram;#LibroLibro #AutorFavorito;12;25;Reino Unido;2023;1;30;15
47;48;Asistir a una reunión de realidad virtual.;Positivo;30-01-2023 18:30;VRMeetup;Twitter;#VRMeetup #RealidadVirtual;28;55;India;2023;1;30;18
48;49;Reflexionando sobre la belleza de la naturaleza.;Positivo;31-01-2023 10:45;NatureLover;Facebook;#Naturaleza #Reflexión;15;30;Australia;2023;1;31;10
49;50;Cocinar una cena especial para los seres queridos.;Positivo;31-01-2023 19:00;ChefAtHome;Instagram;#Cocina #CenaEspecial;20;40;EE.UU;2023;1;31;19
50;51;Sentirse optimista sobre la semana que viene.;Positivo;31-01-2023 16:20;OptimisticMindset;Twitter;#Optimismo #NuevaSemana;15;30;Canadá;2023;1;31;16
51;52;¡Mañana empezamos un nuevo reto fitness!??;Positivo;01-02-2023 8:00;FitnessChallenge;Facebook;#FitnessChallenge #NuevosComienzos;22;45;Reino Unido;2023;2;1;8
52;53;Paseo dominical en bicicleta por senderos panorámicos.;Neutral;01-02-2023 13:30;BikeExplorer;Instagram;#PaseoEnBicicleta #SenderosEscénicos;18;35;EE.UU;2023;2;1;13
53;55;No puedo creer la injusticia que está sucediendo en nuestra sociedad.;Enojo;11-02-2023 9:30;SocialJustice;Twitter;#Injusticia #Enojado;20;40;Canadá;2023;2;11;9
54;56;Sentir miedo después de ver una película de suspenso.;Miedo;11-02-2023 21:15;ThrillerFan;Instagram;#Miedo #Películade suspense;15;30;EE.UU;2023;2;11;21
55;57;Con el corazón roto tras escuchar la noticia sobre un desastre natural.;Tristeza;12-02-2023 14:45;EmpathyFirst;Facebook;#Tristezaza #DesastreNatural;25;50;India;2023;2;12;14
56;58;El estado del medio ambiente mundial es simplemente repugnante.;Asco;12-02-2023 18:20;EcoAwareness;Twitter;#Asgusto #Medio Ambiente;18;35;Reino Unido;2023;2;12;18
57;59;Pura felicidad: ¡celebrar el logro de un ser querido!;Felicidad;13-02-2023 10:00;ProudFriend;Instagram;#Felicidad #Celebración;30;60;EE.UU;2023;2;13;10
58;60;La risa es la mejor medicina: disfrutar de un espectáculo de comedia.;Alegría;13-02-2023 19:30;ComedyFan;Facebook;#Alegría #ComediaShow;22;45;Canadá;2023;2;13;19
59;61;¡Compartiendo amor y vibraciones positivas con todos!??;Amor;14-02-2023 8:30;LoveSpreader;Twitter;#Amor #DifundeAmor;15;30;Australia;2023;2;14;8
60;62;¡Un incidente divertido alegró mi día!;Diversión;14-02-2023 14:20;AmusedSoul;Instagram;#Diversión #Diversión;18;35;Reino Unido;2023;2;14;14
61;63;Disfrutando de una velada tranquila con un libro y un té.;Disfrute;14-02-2023 19:45;BookLoverAgain;Facebook;#Disfrute #TiempoDeReservar;25;50;Canadá;2023;2;14;19
62;64;Admirar la belleza de la naturaleza durante una caminata tranquila.;Admiración;15-02-2023 11:30;NatureAdmirer;Twitter;#Admiración #Naturaleza;20;40;EE.UU;2023;2;15;11
63;65;¡Enviando vibras cariñosas a todos mis seguidores!;Positivo;15-02-2023 16:00;AffectionSender;Instagram;#Afecto #VibracionesPositivas;15;30;EE.UU;2023;2;15;16
64;66;Experimentar asombro ante la impresionante puesta de sol.;Positivo;15-02-2023 20:30;AweStruck;Facebook;#Awesome #Impresionante;22;45;Australia;2023;2;15;20
65;67;Decepción con el servicio en un restaurante local.;Decepción;16-02-2023 9:00;FoodieGoneWrong;Twitter;#Disappointed #BadService;18;35;India;2023;2;16;9
66;68;¡Un regalo sorpresa de una amiga me alegró el día!;Sorpresa;16-02-2023 14:45;HappySurprise;Instagram;#Sorpresa #Regalo;25;50;EE.UU;2023;2;16;14
67;69;Encontrar aceptación en medio de los desafíos de la vida.;Positivo;16-02-2023 18:20;AcceptanceSeeker;Facebook;#Aceptación #Retos;15;30;Canadá;2023;2;16;18
68;70;¡Rebosante de adoración por mi adorable mascota!??;Adoración;17-02-2023 10:45;PetAdorer;Twitter;#Adoración #AmordeMascotas;22;45;Reino Unido;2023;2;17;10
69;71;Anticipando una emocionante aventura en las próximas semanas.;Anticipación;17-02-2023 7:30;AdventureAwaits;Instagram;#Anticipación #Aventura;20;40;EE.UU;2023;2;17;7
70;72;Una amarga experiencia se convirtió en una valiosa lección.;Amargura;17-02-2023 15:00;LearnFromBitter;Facebook;#LecciónAmarga #Crecimiento;18;35;EE.UU;2023;2;17;15
71;73;Encontrar la calma en medio de un día ajetreado.;Neutral;18-02-2023 9:30;ZenMaster;Twitter;#Calma #MenteEnPaz;15;30;India;2023;2;18;9
72;74;La confusión nubla mi mente mientras tomo decisiones.;Neutral;18-02-2023 14:20;ConfusedMind;Instagram;#Confusión #TomadeDecisiones;25;50;Reino Unido;2023;2;18;14
73;75;¡Emoción creciente por las próximas vacaciones!;Excitación;18-02-2023 18:45;VacationDreamer;Facebook;#Emoción #PlanesdeViaje;22;45;Canadá;2023;2;18;18
74;76;La bondad presenciada hoy restableció mi fe en la humanidad.;Amabilidad;19-02-2023 11:30;KindnessPrevails;Twitter;#Bondad #Humanidad;20;40;EE.UU;2023;2;19;11
75;77;Orgullo por lograr un hito personal.;Orgullo;19-02-2023 16:00;PersonalAchiever;Instagram;#Orgullo #Hito;30;60;Australia;2023;2;19;16
76;78;Un momento de Verguenza por no enfrentar la injusticia.;Lástima;19-02-2023 19:45;ReflectiveSelf;Facebook;#Verguenza #Injusticia;15;30;India;2023;2;19;19
77;79;Furioso de ira después de una acalorada discusión.;Enojo;20-02-2023 9:30;AngryDebater;Twitter;#Ira #Argumento;20;40;Canadá;2023;2;20;9
78;80;El miedo a lo desconocido me mantiene despierto por la noche.;Miedo;20-02-2023 21:15;FearfulDreamer;Instagram;#Miedo #Desconocido;15;30;EE.UU;2023;2;20;21
79;81;Sentida tristeza tras despedirnos de un querido amigo.;Negativo;21-02-2023 14:45;FarewellHeart;Facebook;#Tristezaza #Despedida;25;50;India;2023;2;21;14
80;82;El estado de corrupción en nuestra sociedad es absolutamente repugnante.;Asco;21-02-2023 18:20;AntiCorruption;Twitter;#Asco #Corrupción;18;35;Reino Unido;2023;2;21;18
81;83;Felicidad desbordante: ¡dar la bienvenida a un nuevo miembro de la familia!;Felicidad;22-02-2023 10:00;NewParentJoy;Instagram;#Felicidad #NuevoMiembroDeLaFamilia;30;60;Reino Unido;2023;2;22;10
82;84;La risa es la clave de la alegría: asistir a un espectáculo de comedia.;Alegría;22-02-2023 19:30;StandUpFan;Facebook;#Alegría #StandUpComedy;22;45;Canadá;2023;2;22;19
83;85;Les envío amor a todos mis seguidores en este hermoso día!??;Amor;23-02-2023 8:30;LoveSender;Twitter;#Amor #DifundeAmor;15;30;Australia;2023;2;23;8
84;86;Divertido por las travesuras de mi mascota¡es pura diversión!;Diversión;23-02-2023 14:20;PetAmuser;Instagram;#Diversión #PetAntics;18;35;Reino Unido;2023;2;23;14
85;87;Disfrutando cada momento de este viaje, ¡puro disfrute!;Disfrute;23-02-2023 19:45;TravelExplorer;Facebook;#Disfrute #Viajar;25;50;EE.UU;2023;2;23;19
86;88;Admirando la dedicación de los voluntarios en una organización benéfica local.;Admiración;24-02-2023 11:30;CharityAdmirer;Twitter;#Admiración #Voluntarios;20;40;EE.UU;2023;2;24;11
87;89;Enviar vibraciones afectuosas a amigos y familiares.;Positivo;24-02-2023 16:00;FamilyLover;Instagram;#Afecto #AmorDeFamilia;15;30;EE.UU;2023;2;24;16
88;90;Asombrado por la belleza del cielo nocturno.;Positivo;24-02-2023 20:30;Stargazer;Facebook;#Awe #NocheEstrella;22;45;Australia;2023;2;24;20
89;91;Decepción por la falta de avance en un proyecto personal.;Decepción;25-02-2023 9:00;ProjectStruggle;Twitter;#Proyecto #Decepción;18;35;India;2023;2;25;9
90;92;Una visita sorpresa de un viejo amigo le hizo llorar de alegría.;Sorpresa;25-02-2023 14:45;JoyfulReunion;Instagram;#Sorpresa #ViejosAmigos;25;50;EE.UU;2023;2;25;14
91;93;Abrazar la aceptación de los altibajos de la vida.;Positivo;25-02-2023 18:20;LifeAcceptance;Facebook;#Aceptación #ViajeDeVida;15;30;Canadá;2023;2;25;18
92;94;¡Adoración desbordante por un lindo cachorro rescatado!??;Adoración;26-02-2023 10:45;PuppyAdmirer;Twitter;#Adoración #AmordeCachorro;22;45;Reino Unido;2023;2;26;10
93;95;Anticipando el estreno de una película muy esperada.;Anticipación;26-02-2023 7:30;MovieBuff2;Instagram;#Anticipación #EstrenoPelícula;20;40;Australia;2023;2;26;7
94;96;Amarga experiencia en el departamento de atención al cliente.;Negativo;26-02-2023 15:00;CustomerWoes;Facebook;#ExperienciaAmarga #ServicioAlCliente;18;35;EE.UU;2023;2;26;15
95;97;Encontrar la calma en medio del caos de la vida diaria.;Neutral;27-02-2023 9:30;CalmSoul;Twitter;#Calma #PazInterior;15;30;India;2023;2;27;9
96;98;Reina la confusión mientras trato de darle sentido a los acontecimientos recientes.;Neutral;27-02-2023 14:20;ConfusedMind2;Instagram;#Confusión #Dar sentido;25;50;Reino Unido;2023;2;27;14
97;99;La emoción aumenta por una fiesta de cumpleaños sorpresa.;Excitación;27-02-2023 18:45;BirthdayExcite;Facebook;#Emoción #FiestaSorpresa;22;45;Canadá;2023;2;27;18
98;100;Fui testigo de un acto de bondad que me alegró el día.;Amabilidad;28-02-2023 11:30;KindnessObserver;Twitter;#Bondad #ActosDeBondad;20;40;EE.UU;2023;2;28;11
99;101;Orgullo de completar un desafiante desafío de acondicionamiento físico.;Orgullo;28-02-2023 16:00;FitAchiever;Instagram;#Orgullo #DesafíoFitnessCompletado;30;60;Reino Unido;2023;2;28;16
100;102;Un momento de Verguenza por no denunciar la injusticia.;Lástima;28-02-2023 19:45;ReflectiveSelf2;Facebook;#Verguenza #Injusticia;15;30;India;2023;2;28;19
101;103;Reflexionando sobre la belleza de la diversidad en nuestro mundo.;Neutral;01-03-2023 10:45;DiversityLover;Twitter;#Aceptación #Diversidad;22;45;Australia;2023;3;1;10
102;104;Emoción por una velada tranquila con un buen libro.;Excitación;01-03-2023 13:30;BookwormJoy;Instagram;#Emoción #TiempodeLibro;18;35;EE.UU;2023;3;1;13
103;105;Me siento amargado por la injusticia en el trabajo.;Negativo;01-03-2023 17:45;WorkplaceWoes;Twitter;#Bitter #Unfairness;15;30;Canadá;2023;3;1;17
104;106;La calma prevalece mientras practico la atención plena.;Neutral;02-03-2023 18:00;MindfulMe;Facebook;#Calma #Atención plena;15;30;Reino Unido;2023;3;2;18
105;107;La confusión me rodea mientras navego por las elecciones de la vida.;Neutral;02-03-2023 13:15;ConfusedMind3;Instagram;#Confusión #OpcionesdeVida;30;60;EE.UU;2023;3;2;13
106;108;Emoción por un viaje por carretera de fin de semana para explorar nuevos lugares.;Excitación;02-03-2023 16:45;RoadTripper2;Twitter;#Emoción #AventuraDeFin De Semana;25;50;India;2023;3;2;16
107;109;La bondad presenciada hoy restaura mi fe en la humanidad.;Amabilidad;03-03-2023 11:30;KindnessPrevails2;Facebook;#Bondad #HumanidadRestaurada;22;45;EE.UU;2023;3;3;11
108;110;Orgullo por lograr objetivos personales y profesionales.;Orgullo;03-03-2023 14:30;GoalAchiever;Instagram;#Orgullo #Logros;12;25;Canadá;2023;3;3;14
